groupid,name,estimate0,estimate1,estimate,lower,upper,prob1,prob2
14,el_paso,0.3205114097635511,0.33886282886685537,0.018302693219156507,-0.007983678809764545,0.04423888786063018,0.092,0.184
14,fort_worth,0.3827253955244264,0.4013217489594392,0.01882256013705358,-0.003451734888594508,0.03903707276207834,0.049,0.098
14,houston,0.4546837410745593,0.46043390034306625,0.00587808398932374,-0.005440773343790045,0.01690003039349041,0.145,0.29
14,indianapolis,0.5293834039949041,0.5555616789775647,0.025725879484803538,0.0032889362374012997,0.04764936721759844,0.012,0.024
14,jacksonville,0.4853930589953199,0.5095307722578195,0.024270938630991168,5.612429603831617e-4,0.04705530256089816,0.023,0.046
14,la,0.3236939565266237,0.3214706217432485,-0.0026379646487651176,-0.011997463728539024,0.008113395941875491,0.316,0.632
14,nashville,0.5537589404679963,0.5697381710756768,0.015595520330669743,-0.0118509090148074,0.0451267613348966,0.133,0.266
14,nyc,0.3068776664890294,0.3530469072953592,0.046049917249254724,0.0392057682801342,0.05346444042644292,0,0
14,oklahoma,0.4873829514460026,0.4935789964347522,0.0064486118804786274,-0.016190206551193704,0.026718248420845418,0.299,0.598
14,philadelphia,0.45063857031870147,0.4864124418388047,0.03587030493602364,0.018207088559575844,0.05489170491615732,0,0
14,phoenix,0.39602558935712723,0.42993772590393164,0.0338553545764729,0.01833870883295238,0.05099808624256832,0,0
14,portland,0.5381250718579293,0.5501301717704634,0.012210939660748432,-0.014356816693268168,0.03922644877783948,0.185,0.37
14,san_antonio,0.3847885507639617,0.41081634337608974,0.026570421539756,0.007881758559787618,0.044602123755837914,0.002,0.004
14,san_diego,0.41545254107616425,0.42263351625373313,0.0072293948421696674,-0.011640693017472949,0.023386296007231126,0.224,0.448
14,san_francisco,0.536856060352108,0.5455049110467969,0.009018922719339628,-0.01652071057203428,0.034134482790835176,0.222,0.444
14,san_jose,0.3605463673654402,0.3750148886023532,0.01421350089657658,-0.006386650391599753,0.03554674352147821,0.086,0.172
14,seattle,0.6000917796720293,0.6246585445827463,0.024498584032383253,6.456575705482084e-4,0.04908523337700257,0.024,0.048
15,austin,0.6664266386731722,0.6669283183977206,2.442011471388006e-4,-0.020643170894030453,0.020597686362110866,0.491,0.982
15,boston,0.5778268147098318,0.5843711508560225,0.006528106332103267,-0.016927189289570776,0.03242776197095592,0.311,0.622
15,charlotte,0.41529861467069984,0.4274968252625877,0.01217531763489721,-0.00960430969406462,0.03262820042414323,0.133,0.266
15,chicago,0.3790645589439352,0.39734302323584136,0.018371575253960826,0.006600351427343393,0.029558541837704042,0.003,0.006
15,columbus,0.5894602678055416,0.5899084866865791,6.205478936103792e-4,-0.018713918678230246,0.02099646697576271,0.47,0.94
15,dallas,0.3742125665306679,0.3849148647587317,0.010507380191728533,-0.005907804646748859,0.028973610457624623,0.097,0.194
15,dc,0.6539789912924501,0.611739240775582,-0.04212467394058228,-0.06749170479645931,-0.017423949946077887,0,0
15,denver,0.5470075417262418,0.558444323077106,0.012008377034763373,-0.015072816187027932,0.036406950251234936,0.193,0.386
15,el_paso,0.32184876027291387,0.32353118731652564,0.0024158249711681568,-0.023121425503455462,0.02741860986919147,0.435,0.87
15,fort_worth,0.3815089301581236,0.3967915375541043,0.014646968133938676,-0.006763083176171391,0.03600552586426155,0.082,0.164
15,houston,0.45448343929457335,0.46819926829029257,0.013638801488013469,0.0017441072284849468,0.02459969620848529,0.012,0.024
15,indianapolis,0.5298703525415391,0.5338070124956114,0.004272831668077515,-0.019431323985459634,0.027533264205587837,0.357,0.714
15,jacksonville,0.48532261541667043,0.49457292167753075,0.009168702041105509,-0.015724658170272656,0.033269046209542755,0.243,0.486
15,la,0.3240086545968045,0.3145563209669267,-0.00904810337649381,-0.019347230463982724,5.294648294386319e-4,0.034,0.068
15,nashville,0.5529800677613226,0.5532538399610816,-7.823037994419968e-5,-0.028940312305851583,0.026839793987581295,0.498,0.996
15,nyc,0.30681909840443033,0.3010102365784838,-0.005866071741744638,-0.012725491062237264,0.0010321244089980673,0.053,0.106
15,oklahoma,0.48612182575860674,0.4931260294630664,0.006890007037221174,-0.015440749704881998,0.028826348197321775,0.27,0.54
15,philadelphia,0.4515010565630556,0.4574041119840019,0.00557799614410448,-0.01166311557565212,0.02439987085480501,0.249,0.498
15,phoenix,0.3958783341454893,0.41280017010662184,0.017015821728001923,4.2928005759032995e-4,0.033234884546738175,0.022,0.044
15,portland,0.5373724775865725,0.5348358325811347,-0.0032115595061235624,-0.029042701123187884,0.02458399585770794,0.411,0.822
15,san_antonio,0.38455748682534513,0.3994965979177122,0.014781331456084457,-0.0022276809540733703,0.033792553195397625,0.046,0.092
15,san_diego,0.4155620328884778,0.42193253441696577,0.006756492351811,-0.011252703425944343,0.024021618868664302,0.232,0.464
15,san_francisco,0.5364629273769896,0.5329889059568236,-0.0035230223468243893,-0.027743065792736655,0.02099827731997171,0.366,0.732
15,san_jose,0.36014110684197687,0.36569775199007204,0.005364003583704313,-0.015214265618732393,0.026000806610107428,0.302,0.604
15,seattle,0.6002681301909238,0.597176744075026,-0.002912344094214925,-0.026977956432538613,0.023826695404128597,0.404,0.808
16,austin,0.6667726489710571,0.665971601636163,-0.0010982791023647076,-0.01937822653466063,0.02090971089866254,0.469,0.938
16,boston,0.5777523764746326,0.5768974509225631,-5.056188120006744e-4,-0.024541305437410576,0.025829851221648627,0.487,0.974
16,charlotte,0.4159942488331375,0.41528464450382874,-4.8318202641656205e-4,-0.021721386496977,0.022120765824327066,0.483,0.966
16,chicago,0.3789874511082528,0.37902478252427774,2.40867584214155e-6,-0.011289231188711113,0.011751978723361832,0.5,1
16,columbus,0.5897734390691718,0.5895741127232803,-5.863184510281338e-4,-0.021190859918426192,0.0196757716202324,0.482,0.964
16,dallas,0.37420140428896814,0.3745225885857103,1.1089873861153121e-4,-0.01569736349074773,0.014513295219863736,0.491,0.982
16,dc,0.6549534754468931,0.6542851134867999,-5.375800981850531e-4,-0.02385566442324099,0.021251462100480255,0.483,0.966
16,denver,0.5469467162355676,0.5463846962370205,-6.651247823235562e-4,-0.02817831502232612,0.026496955134649,0.476,0.952
16,el_paso,0.3205813446268415,0.3206317155073222,1.0796653456826566e-4,-0.027086400401041915,0.02631650314528282,0.497,0.994
16,fort_worth,0.3822429690432466,0.38192028130615174,3.3775657954648874e-4,-0.0202614122295597,0.02031421745254401,0.484,0.968
16,houston,0.4542504239594955,0.4547336712795572,1.1586853083056514e-4,-0.0107961995116978,0.012026843127623681,0.483,0.966
16,indianapolis,0.5298475071758582,0.5297371666739186,-8.102149781152868e-5,-0.021946197505414614,0.023801990594435503,0.496,0.992
16,jacksonville,0.4846556040967699,0.4849077627845037,2.9401632951570056e-4,-0.024140646926591302,0.023530314497941043,0.492,0.984
16,la,0.32414283677713673,0.3235317150434419,-4.845644316916753e-4,-0.010358251309255415,0.010488517632639586,0.468,0.936
16,nashville,0.5533557552633578,0.5536665078948866,1.721973975106761e-4,-0.029696394221665548,0.028991801964979576,0.493,0.986
16,nyc,0.3067679091879063,0.3067040045650347,5.516923797582729e-5,-0.006262105428977788,0.006607445272478056,0.496,0.992
16,oklahoma,0.4867298526775272,0.4865875553399458,-1.2529844180977912e-4,-0.020860794136298235,0.02053985895088324,0.496,0.992
16,philadelphia,0.4505400341836633,0.45148224192797604,4.717844551967165e-4,-0.017808918362920846,0.018527370394122028,0.478,0.956
16,phoenix,0.39599816057121373,0.3960842162244864,4.320393256414534e-4,-0.016566938174617806,0.017858638215154824,0.478,0.956
16,portland,0.5383047110943011,0.5379492343173797,-1.736287154395777e-4,-0.028781581788324916,0.025300391798982923,0.493,0.986
16,san_antonio,0.38463901543481765,0.3842283383667747,-3.5148103137017106e-4,-0.019276903917002455,0.018160339461825166,0.487,0.974
16,san_diego,0.4154919227559314,0.41596057253679725,2.6381837705855005e-4,-0.01806669153804697,0.018891059822715887,0.486,0.972
16,san_francisco,0.5368924415498156,0.5361305787356808,8.705787145751875e-5,-0.02266852593135035,0.023679306408798045,0.494,0.988
16,san_jose,0.36038791388702773,0.3606373942357123,1.3492704855633253e-4,-0.020878284373445903,0.021924268568721778,0.493,0.986
16,seattle,0.5993165389613017,0.6000019323571943,9.614693322007595e-5,-0.023532707720538327,0.02443810732563015,0.495,0.99
17,austin,0.5344046125589912,0.533286447617819,-0.001326563214167853,-0.01899269097714599,0.01884309793168194,0.444,0.888
17,boston,0.5127523918316048,0.5104362684261684,-0.002070373486335708,-0.023554160934990596,0.02107810922486595,0.432,0.864
17,charlotte,0.45618146479187466,0.45574501679356205,-2.253420818604246e-4,-0.019469905042446542,0.01983631255202652,0.491,0.982
17,chicago,0.5911473382463244,0.5898764533017071,-0.0010119228968317184,-0.01128233011305289,0.008378469365389007,0.424,0.848
17,columbus,0.5412177131982472,0.5403902667925902,-8.534801050302798e-4,-0.01852703982440076,0.014535766094902647,0.466,0.932
17,dallas,0.48242330802309363,0.4813276904355971,-0.0011538186423553087,-0.016175465242905734,0.013687258075035425,0.44,0.88
17,dc,0.7284172876170263,0.7274539649288191,-0.0011789141895152677,-0.019344346875924644,0.017018922065881677,0.448,0.896
17,denver,0.6804104783314666,0.6804679392990503,-3.384080070567008e-4,-0.020669672705978005,0.020030480991044472,0.487,0.974
17,el_paso,0.5739446267609267,0.573226065525787,-1.0346216588491552e-4,-0.022981423581008992,0.022308622324380176,0.497,0.994
17,fort_worth,0.45345072503742934,0.45231701010300107,-0.0013913097827961407,-0.019627143224368468,0.017758809079821046,0.448,0.896
17,houston,0.45160586123900104,0.4506770211746965,-8.54661766574033e-4,-0.011465734645841708,0.008354696765242175,0.429,0.858
17,indianapolis,0.531356515855723,0.5307141468445797,-0.0010233744554817847,-0.020027475619650837,0.018025760198550348,0.454,0.908
17,jacksonville,0.5760598208634362,0.575692417165757,-5.668239646426376e-4,-0.022558375337253116,0.01982401370491505,0.483,0.966
17,la,0.5211854304762067,0.5199491235456433,-0.0013056688398099814,-0.010889085351159034,0.008905197967987732,0.396,0.792
17,nashville,0.5962250498984947,0.5963020451411484,1.2326549491437078e-4,-0.024324772637432157,0.021403468531999113,0.497,0.994
17,nyc,0.5680226861032024,0.5669343553543784,-0.0011457821541848712,-0.007811621361618978,0.005144734458993943,0.369,0.738
17,oklahoma,0.6145584600336436,0.613573269550441,-8.853015082038174e-4,-0.01857099016819411,0.01772648782041902,0.462,0.924
17,philadelphia,0.5632004215616617,0.5617612417621094,-0.0012008764894959612,-0.015816336760573715,0.014205460445876446,0.429,0.858
17,phoenix,0.45961322143804,0.4582791417223785,-0.0013721079048326368,-0.016985646943474902,0.012855952075889975,0.41,0.82
17,portland,0.5431635737999445,0.5421602727570571,-0.0019483535741807168,-0.02365016433300737,0.021385788045989142,0.443,0.886
17,san_antonio,0.5764741955885501,0.5752338690758094,-0.0010940205006104153,-0.016455559988369978,0.014671218653517469,0.449,0.898
17,san_diego,0.5997023785551414,0.5988712911285161,-0.0010314138397271022,-0.01617070158810192,0.013021253574679863,0.439,0.878
17,san_francisco,0.6393842167242441,0.6378219964624829,-0.0011776400342132232,-0.019960052666299036,0.017694771866788063,0.448,0.896
17,san_jose,0.5879175446709436,0.5867474069693852,-0.0012359898252247703,-0.019025553286391432,0.01726306467848027,0.448,0.896
17,seattle,0.649102659008131,0.6480221287995263,-6.004681673374979e-4,-0.021706265835936094,0.019723891427361896,0.474,0.948
18,austin,0.53435213335179,0.531176525218894,-0.0028610312493935197,-0.02284844134094583,0.017366432054952294,0.383,0.766
18,boston,0.5119940541828368,0.5105634849973966,-0.0014734906408972737,-0.021306794645212707,0.019445804356805332,0.447,0.894
18,charlotte,0.4565601309637276,0.45840325686387695,0.0017756450417799607,-0.01696990386779973,0.0216373404841085,0.411,0.822
18,chicago,0.5906430341097758,0.5852971391492812,-0.005416906859832926,-0.015419220379755407,0.004201249219451031,0.136,0.272
18,columbus,0.5414152018560392,0.5375369539221526,-0.004330240251427031,-0.02081593222525507,0.0132340760172068,0.328,0.656
18,dallas,0.4820394395519334,0.48085914392222706,-0.0012072800022893682,-0.014789436322527449,0.014015546756502925,0.447,0.894
18,dc,0.7286020969247204,0.719407561249025,-0.009202482791717759,-0.0251531714102654,0.008470271444306897,0.175,0.35
18,denver,0.6813246075019463,0.670831080751247,-0.01014588459003396,-0.028497908408889463,0.009480370846675176,0.142,0.284
18,el_paso,0.5728828781871269,0.5642678717968979,-0.00821088661281244,-0.03425746478134282,0.013699529981490552,0.24,0.48
18,fort_worth,0.4535713404290421,0.4537429129445718,9.463188572367276e-5,-0.018281186484709742,0.019606663531444874,0.496,0.992
18,houston,0.45151268312747006,0.4519532076261851,1.8155829198576723e-4,-0.008033560574969319,0.009757212953658136,0.484,0.968
18,indianapolis,0.5308973423924941,0.5294446348460142,-0.0015498850283479637,-0.019904855408141915,0.017432768203675023,0.433,0.866
18,jacksonville,0.5760454085256212,0.5732151615972134,-0.0030368834921611354,-0.025419780857534095,0.019342139136380224,0.39,0.78
18,la,0.5209956531536704,0.5164966895941081,-0.004636072737767227,-0.014473539368577428,0.004811340134797921,0.176,0.352
18,nashville,0.5973437827650402,0.5935038891131373,-0.0032636351542369435,-0.026304678943271907,0.017913350413428127,0.376,0.752
18,nyc,0.5681429805299032,0.5629143323062611,-0.005260487011690185,-0.011960214282121106,0.0015091974665330458,0.068,0.136
18,oklahoma,0.6143668278190209,0.6091046657422656,-0.005271634499613542,-0.02223301033632021,0.010400692241360782,0.271,0.542
18,philadelphia,0.56361630440033,0.5600683340655868,-0.0033581208496179515,-0.01865885805069574,0.011919867790753194,0.333,0.666
18,phoenix,0.4589949790126963,0.45925913949772995,9.17678517242948e-5,-0.013956847841808324,0.015199654087993746,0.494,0.988
18,portland,0.5434020998149485,0.5408663617285041,-0.00300734205074793,-0.024956429549060983,0.01933282544423393,0.403,0.806
18,san_antonio,0.5763476320403739,0.569392504831463,-0.006918246221681468,-0.022677151508686273,0.00901532165552174,0.198,0.396
18,san_diego,0.600442012768981,0.5940734247472033,-0.006800750173173109,-0.021604361251253527,0.008381795305722911,0.205,0.41
18,san_francisco,0.6386438034991804,0.63202201204332,-0.007060559649476661,-0.025035042384849833,0.012137213274032933,0.238,0.476
18,san_jose,0.5876464497115175,0.5828714100353538,-0.005056338262804938,-0.023421365995373027,0.012515344069302553,0.307,0.614
18,seattle,0.6495242436747675,0.6423342587897793,-0.0070505674311194255,-0.027262025027798238,0.013274392109267646,0.252,0.504
19,austin,0.5344339714709279,0.5346816443703408,3.203788954081466e-5,-0.018607487967085067,0.019613133102961956,0.499,0.998
19,boston,0.5124739123851294,0.5115987190420094,-2.161534473336113e-4,-0.021355065846718483,0.021136243338732427,0.489,0.978
19,charlotte,0.4563354621584078,0.45596314108250335,-6.365130641924899e-4,-0.019366291271309493,0.01805921294164574,0.47,0.94
19,chicago,0.5907907933458353,0.5914139884309462,3.9052111572390746e-4,-0.009311785398255426,0.010144455936531961,0.469,0.938
19,columbus,0.5415108790754073,0.5409351351527971,-6.458639348171924e-4,-0.01742764053532113,0.016261339172319644,0.473,0.946
19,dallas,0.482273589374329,0.48142255102224263,-5.970362060943035e-4,-0.014607809086916227,0.012985818233939095,0.469,0.938
19,dc,0.7284658305166848,0.7302082109493792,0.0014330481480761548,-0.015265824074123167,0.019259659975956966,0.435,0.87
19,denver,0.6813150221976879,0.6824470161119776,0.001090025889910029,-0.020070432587410914,0.0222818870151463,0.461,0.922
19,el_paso,0.5730559284416099,0.5748801799936526,0.0020538453460012818,-0.02552652000377503,0.026027383926557117,0.439,0.878
19,fort_worth,0.4533462856721328,0.4517011020706724,-0.0013773377640391715,-0.01954262418200234,0.01625028924639854,0.424,0.848
19,houston,0.4516492520987686,0.4508827044462899,-5.622609382111565e-4,-0.011069910249331613,0.00896885319154778,0.452,0.904
19,indianapolis,0.531456363733486,0.530640605984259,-2.209583998525333e-4,-0.01994514714113462,0.018802284360959647,0.493,0.986
19,jacksonville,0.5772119562770124,0.57601098066458,-8.8069459993384e-4,-0.021597519167743284,0.019088454614403554,0.465,0.93
19,la,0.5212381837260063,0.5209732554816784,-0.00031450766846136124,-0.010321502960694043,0.008347127123958903,0.472,0.944
19,nashville,0.5969120676443171,0.5970496813543316,0.00025688213867747223,-0.02234626707142717,0.023042927463498737,0.492,0.984
19,nyc,0.5682454527033174,0.5689133242125737,7.304736069267403e-4,-0.005698883132040483,0.007199407358123187,0.407,0.814
19,oklahoma,0.6144234005902973,0.6153243697794256,6.733329100886976e-4,-0.017245111982385538,0.018378062760349645,0.476,0.952
19,philadelphia,0.5636489872437509,0.563233123187847,-6.877367854157823e-5,-0.015410812666187846,0.015826926585013484,0.493,0.986
19,phoenix,0.4593006599483609,0.4583758037842516,-8.50843711447058e-4,-0.014975475167835926,0.013945339660504187,0.447,0.894
19,portland,0.543632063976987,0.5432326077421816,-4.3329534808450587e-4,-0.022848803694267047,0.021964631457155808,0.484,0.968
19,san_antonio,0.5759300703701997,0.5769311743127743,9.24316506665912e-4,-0.014878790033939956,0.016461937925000805,0.444,0.888
19,san_diego,0.5999214394816134,0.6009128677041629,0.0010575762935035593,-0.012866864509505029,0.016183916055520182,0.45,0.9
19,san_francisco,0.6394090066436657,0.6400549166966034,0.001068951679136565,-0.017917597980076576,0.020234859633107158,0.457,0.914
19,san_jose,0.5881606659613641,0.5875825461280818,-6.135867995011313e-4,-0.017311852466289936,0.01764858916259888,0.473,0.946
19,seattle,0.6491182089940892,0.6499723687820682,0.001049423442747277,-0.019171738854148718,0.019473286344446776,0.454,0.908
20,austin,0.5343779358656964,0.5341687194996936,8.574687517687307e-5,-0.020034887760337676,0.01805931326653529,0.496,0.992
20,boston,0.5116818443196032,0.5121141676354047,2.792981582136478e-4,-0.021302742998258684,0.02115862855188517,0.487,0.974
20,charlotte,0.45710398702423094,0.4565411810580513,-1.5828112489707502e-5,-0.01978991753407236,0.019113576134055222,0.5,1
20,chicago,0.5906486186567839,0.5907775604111498,8.623117114248124e-6,-0.009886151698607097,0.010318848438662308,0.499,0.998
20,columbus,0.5412839666762181,0.5415787283587863,2.5270559659096303e-4,-0.017350817818577727,0.017356807428905715,0.491,0.982
20,dallas,0.48226459974764224,0.48218926806792134,1.1271737776410995e-4,-0.014232576643358932,0.014874898986547109,0.495,0.99
20,dc,0.728653540489268,0.7287931161485401,2.9500223260070513e-4,-0.015933462328699084,0.019048175129556352,0.488,0.976
20,denver,0.680498025080539,0.68102818099429,1.401355765468515e-4,-0.020416378366208868,0.019577917049992677,0.497,0.994
20,el_paso,0.573535831722237,0.5730304187792857,-4.5589117849026417e-4,-0.024890492762438557,0.02539089379779036,0.484,0.968
20,fort_worth,0.4530625598583007,0.4537892283040692,6.126814311202544e-4,-0.01829331611478749,0.01864331601137376,0.477,0.954
20,houston,0.45173963450214066,0.45174349327986607,1.8606764102893636e-4,-0.009795023404142587,0.009804144272299415,0.49,0.98
20,indianapolis,0.5318518861962864,0.5306548773035616,-0.0010303570952912011,-0.020319586274121542,0.019850640124924077,0.462,0.924
20,jacksonville,0.5763949376357065,0.5766621393508582,-6.629361002491452e-5,-0.021116882357062595,0.020641616013646287,0.498,0.996
20,la,0.521160280577996,0.5214669341037441,1.8980992773598437e-4,-0.008607310207828189,0.009332410696174914,0.477,0.954
20,nashville,0.596731965435749,0.5967962187663631,4.3537655439673806e-4,-0.022714281706701988,0.0242736455757571,0.483,0.966
20,nyc,0.5681554164268863,0.5682241985919021,-1.8725347659009905e-05,-0.006185106038446217,0.005813386169574461,0.498,0.996
20,oklahoma,0.6143115809116841,0.6147370149316085,4.808130635113317e-4,-0.01839722447943914,0.018376018408994253,0.48,0.96
20,philadelphia,0.5636407406106512,0.5634948719520425,-8.316586344592203e-5,-0.015755231297862455,0.014772946810113983,0.498,0.996
20,phoenix,0.4594144131471122,0.45961280205732047,4.660196590963728e-5,-0.01432003184238813,0.014204698247502933,0.499,0.998
20,portland,0.5431091704063883,0.5434318551446168,4.315181966330073e-4,-0.022588573198551815,0.023442772049195256,0.484,0.968
20,san_antonio,0.5764447560041929,0.5763925616957282,-1.6450166674270017e-4,-0.016113325451496307,0.01565086616536209,0.493,0.986
20,san_diego,0.5995750987971863,0.5998537678743736,1.903835977234425e-4,-0.01552110685038812,0.013750864740718825,0.489,0.978
20,san_francisco,0.6387216868098434,0.638693571023524,-3.404217435853951e-5,-0.019041615411037965,0.019336035441214948,0.499,0.998
20,san_jose,0.5879004320035653,0.5882972670805358,4.88581961004042e-4,-0.017638022344008006,0.017571520105057862,0.473,0.946
20,seattle,0.649284474417543,0.6492133382664707,-2.1322315768113054e-4,-0.01908689403075337,0.019001703608194188,0.491,0.982
